,Team,Season,Gm,PDO,GF,GA,G+/-,CF%,CP60,OFOn%,OSh%,OSv%,FO%,ZSO%,HSCF%,HSC+/-,HSCF,HSCA,HSCF60,HSCA60,HSCP60,SCF%,SC+/-,SCF,SCA,SCF60,SCA60,SCP60,CF%,C+/-,CF,CA,CF60,CA60,CP60,FF%,F+/-,FF60,FA60,FF,FA,FP60,MSF,MSA,BSF,BSA,SF%,S+/-,SF60,SA60,SF,SA,GF60,GA60,GF%,OSh%,OFenSh%,OSv%,OCOn%,OFOn%,FO%,FO_W,FO_L,ZSO,ZSN,ZSD,HIT,HIT-,PN,PN-,PenD,TOI,PPSuccess,PPSuccess,PKSuccess,PKSuccess,PPSuccess
1,COL,20152016,34,101.4,95,90,5,45,109.7,73.2,10,91.4,48.5,45.7,46.7,-47,335,382,9.8,11.2,21,45.2,-168,796,964,23.3,28.3,51.6,45,-373,1684,2057,49.4,60.3,109.7,46.8,-180,38,43.3,1295,1475,81.3,347,428,389,582,47.5,-99,27.8,30.7,948,1047,2.8,2.6,51.4,10,7.3,91.4,56.3,73.2,48.5,960,1019,600,667,712,815,661,130,141,11,2045.4,12.76595744680851,12.76595744680851,85.38461538461539,85.38461538461539,67.37588652482269
