,Team,Season,Gm,PDO,GF,GA,G+/-,CF%,CP60,OFOn%,OSh%,OSv%,FO%,ZSO%,HSCF%,HSC+/-,HSCF,HSCA,HSCF60,HSCA60,HSCP60,SCF%,SC+/-,SCF,SCA,SCF60,SCA60,SCP60,CF%,C+/-,CF,CA,CF60,CA60,CP60,FF%,F+/-,FF60,FA60,FF,FA,FP60,MSF,MSA,BSF,BSA,SF%,S+/-,SF60,SA60,SF,SA,GF60,GA60,GF%,OSh%,OFenSh%,OSv%,OCOn%,OFOn%,FO%,FO_W,FO_L,ZSO,ZSN,ZSD,HIT,HIT-,PN,PN-,PenD,TOI,PPSuccess,PPSuccess,PKSuccess,PPSuccess
1,VAN,20152016,45,99.3,106,124,-18,48.2,104.9,72.7,8.1,91.1,44.9,50.1,45.9,-84,466,550,10.1,12,22.1,44.9,-256,1121,1377,24.4,29.9,54.3,48.2,-175,2323,2498,50.5,54.3,104.9,48.5,-114,38.9,41.4,1789,1903,80.3,488,505,534,595,48.2,-97,28.3,30.4,1301,1398,2.3,2.7,46.1,8.1,5.9,91.1,56,72.7,44.9,1228,1504,936,864,932,826,884,196,195,-1,2758.8,11.794871794871794,11.794871794871794,84.6938775510204,54.35897435897436
