"","Team","Season","Gm","PDO","GF","GA","G+/-","CF%","CP60","OFOn%","OSh%","OSv%","FO%","ZSO%"
"1","S.J","20152016",38,97.2,2,21,-19,8.7,112.5,71.4,10,87.2,40.9,4.5
