"","Team","Season","Gm","PDO","GF","GA","G+/-","CF%","CP60","OFOn%","OSh%","OSv%","FO%","ZSO%"
"1","PIT","20152016",40,98,2,19,-17,8.6,120.2,84.4,7.4,90.5,43.4,3.9
