"","Team","Season","Gm","PDO","GF","GA","G+/-","CF%","CP60","OFOn%","OSh%","OSv%","FO%","ZSO%","HSCF%","HSC+/-","HSCF","HSCA","HSCF60","HSCA60","HSCP60","SCF%","SC+/-","SCF","SCA","SCF60","SCA60","SCP60","CF%","C+/-","CF","CA","CF60","CA60","CP60","FF%","F+/-","FF60","FA60","FF","FA","FP60","MSF","MSA","BSF","BSA","SF%","S+/-","SF60","SA60","SF","SA","GF60","GA60","GF%","OSh%","OFenSh%","OSv%","OCOn%","OFOn%","FO%","FO_W","FO_L","ZSO","ZSN","ZSD","HIT","HIT-","PN","PN-","PenD","TOI"
"1","COL","20152016",10,100.7,15,18,-3,40.3,113.7,71.5,8.1,92.6,48.8,37.7,44.1,-18,67,85,8.9,11.3,20.2,41.8,-62,158,220,21,29.2,50.2,40.3,-166,345,511,45.8,67.9,113.7,42.7,-89,34.5,46.3,260,349,80.9,74,105,85,162,43.3,-58,24.7,32.4,186,244,2,2.4,45.5,8.1,5.8,92.6,53.9,71.5,48.8,207,217,101,156,167,189,130,33,32,-1,451.8
