,Team,Season,Gm,PDO,GF,GA,G+/-,CF%,CP60,OFOn%,OSh%,OSv%,FO%,ZSO%,HSCF%,HSC+/-,HSCF,HSCA,HSCF60,HSCA60,HSCP60,SCF%,SC+/-,SCF,SCA,SCF60,SCA60,SCP60,CF%,C+/-,CF,CA,CF60,CA60,CP60,FF%,F+/-,FF60,FA60,FF,FA,FP60,MSF,MSA,BSF,BSA,SF%,S+/-,SF60,SA60,SF,SA,GF60,GA60,GF%,OSh%,OFenSh%,OSv%,OCOn%,OFOn%,FO%,FO_W,FO_L,ZSO,ZSN,ZSD,HIT,HIT-,PN,PN-,PenD,TOI,5v5G+/-,Standing,PKSuccess,PPSuccess
1,WSH,20152016,18,100.6,53,41,12,53.4,107.2,71.9,9.5,91.1,49.8,52.1,55.2,40,212,172,11.7,9.5,21.1,52.5,48,501,453,27.5,24.9,52.5,53.4,131,1040,909,57.2,50,107.2,53.5,102,42.8,37.2,779,677,80.1,219,216,261,232,54.8,99,30.8,25.3,560,461,2.9,2.3,56.4,9.5,6.8,91.1,53.8,71.9,49.8,513,517,358,343,329,400,393,58,63,5,1091.2,5,3,87.93103448275862,17.46031746031746
