"","Team","Season","Gm","PDO","GF","GA","G+/-","CF%","CP60","OFOn%","OSh%","OSv%","FO%","ZSO%"
"1","DAL","20152016",63,94.2,42,9,33,90.2,117.3,73.6,14.2,80,48.7,96.2
