,Team,Season,Gm,PDO,GF,GA,G+/-,CF%,CP60,OFOn%,OSh%,OSv%,FO%,ZSO%,HSCF%,HSC+/-,HSCF,HSCA,HSCF60,HSCA60,HSCP60,SCF%,SC+/-,SCF,SCA,SCF60,SCA60,SCP60,CF%,C+/-,CF,CA,CF60,CA60,CP60,FF%,F+/-,FF60,FA60,FF,FA,FP60,MSF,MSA,BSF,BSA,SF%,S+/-,SF60,SA60,SF,SA,GF60,GA60,GF%,OSh%,OFenSh%,OSv%,OCOn%,OFOn%,FO%,FO_W,FO_L,ZSO,ZSN,ZSD,HIT,HIT-,PN,PN-,PenD,TOI,5v5G+/-,Standing,PKSuccess,PPSuccess
1,BOS,20152016,43,100.5,128,113,15,49.7,110.4,74,9.5,91,50.8,49.6,49.2,-14,459,473,10.6,10.9,21.4,49,-49,1182,1231,27.2,28.3,55.5,49.7,-30,2385,2415,54.8,55.5,110.4,50.5,37,41.7,40.9,1815,1778,82.6,472,526,570,637,51.8,91,30.9,28.8,1343,1252,2.9,2.6,53.1,9.5,7.1,91,56.3,74,50.8,1347,1304,893,851,907,1184,1084,201,170,-31,2609.1,-7,10,88.05970149253731,18.823529411764707
