,Team,Season,Gm,PDO,GF,GA,G+/-,CF%,CP60,OFOn%,OSh%,OSv%,FO%,ZSO%,HSCF%,HSC+/-,HSCF,HSCA,HSCF60,HSCA60,HSCP60,SCF%,SC+/-,SCF,SCA,SCF60,SCA60,SCP60,CF%,C+/-,CF,CA,CF60,CA60,CP60,FF%,F+/-,FF60,FA60,FF,FA,FP60,MSF,MSA,BSF,BSA,SF%,S+/-,SF60,SA60,SF,SA,GF60,GA60,GF%,OSh%,OFenSh%,OSv%,OCOn%,OFOn%,FO%,FO_W,FO_L,ZSO,ZSN,ZSD,HIT,HIT-,PN,PN-,PenD,TOI,5v5G+/-,Standing,PKSuccess,PPSuccess
1,ARI,20152016,37,100.1,104,118,-14,47.4,106.3,71.3,10.5,89.6,53,47.8,51.1,17,405,388,10.9,10.4,21.3,47.9,-79,908,987,24.4,26.5,50.9,47.4,-203,1877,2080,50.4,55.9,106.3,46.4,-218,37.3,43.1,1387,1605,80.4,398,469,490,475,46.5,-147,26.6,30.5,989,1136,2.8,3.2,46.8,10.5,7.5,89.6,52.7,71.3,53,1220,1082,728,779,795,815,940,166,167,1,2232.7,-3,4,83.13253012048193,13.77245508982036
