,Team,Season,Gm,PDO,GF,GA,G+/-,CF%,CP60,OFOn%,OSh%,OSv%,FO%,ZSO%,HSCF%,HSC+/-,HSCF,HSCA,HSCF60,HSCA60,HSCP60,SCF%,SC+/-,SCF,SCA,SCF60,SCA60,SCP60,CF%,C+/-,CF,CA,CF60,CA60,CP60,FF%,F+/-,FF60,FA60,FF,FA,FP60,MSF,MSA,BSF,BSA,SF%,S+/-,SF60,SA60,SF,SA,GF60,GA60,GF%,OSh%,OFenSh%,OSv%,OCOn%,OFOn%,FO%,FO_W,FO_L,ZSO,ZSN,ZSD,HIT,HIT-,PN,PN-,PenD,TOI,5v5G+/-,Standing,PKSuccess,PPSuccess
1,MTL,20152016,27,103.1,91,59,32,52.6,108.8,72.7,10.9,92.3,49.8,48.1,51,11,292,281,10.7,10.3,21,50.3,8,715,707,26.2,25.9,52.1,52.6,154,1561,1407,57.2,51.6,108.8,52.3,101,42.2,38.5,1152,1051,80.8,314,287,409,356,52.3,74,30.7,28,838,764,3.3,2.2,60.7,10.9,7.9,92.3,53.7,72.7,49.8,861,869,555,575,600,544,800,104,113,9,1636.5,14,1,88.46153846153847,18.58407079646018
