"","Team","Season","Gm","PDO","GF","GA","G+/-","CF%","CP60","OFOn%","OSh%","OSv%","FO%","ZSO%","HSCF%","HSC+/-","HSCF","HSCA","HSCF60","HSCA60","HSCP60","SCF%","SC+/-","SCF","SCA","SCF60","SCA60","SCP60","CF%","C+/-","CF","CA","CF60","CA60","CP60","FF%","F+/-","FF60","FA60","FF","FA","FP60","MSF","MSA","BSF","BSA","SF%","S+/-","SF60","SA60","SF","SA","GF60","GA60","GF%","OSh%","OFenSh%","OSv%","OCOn%","OFOn%","FO%","FO_W","FO_L","ZSO","ZSN","ZSD","HIT","HIT-","PN","PN-","PenD","TOI"
"1","N.J","20152016",58,100.4,73,79,-6,46.4,90.2,72.3,6.9,93.5,47.1,47,48,-31,378,409,8.3,8.9,17.2,47.8,-87,943,1030,20.6,22.5,43.1,46.4,-301,1915,2216,41.8,48.4,90.2,47.1,-184,32.1,36.2,1472,1656,68.3,408,438,443,560,46.6,-154,23.2,26.6,1064,1218,1.6,1.7,48,6.9,5,93.5,55.6,72.3,47.1,1141,1280,727,873,821,1232,1286,170,154,-16,2747.8
