HStanding, H	5v5G+/-	, HGA	, Hwinstreak	,   HPPSuccess, HOSh%	 ,  HPDO	  , HGF	, HF+/-	 , HG+/-	,   HPKSuccess, HFF%	, HOSv%, AStanding, A	5v5G+/-	, AGA	, Awinstreak	, APPSuccess, AOSh%	 , APDO	  , AGF	, AF+/-	 ,  AG+/-	,   APKSuccess, AFF%	, AOSv%, Class,
0.133333333333, 0.463768115942, 0.0189573459716, 0.125, 0.642857142868, 0.647959183673, 0.713709677419, 0.0316742081448, 0.527318932656, 0.43137254902, 0.717391304343, 0.175373134328, 0.730769230769, 0.0666666666667, 0.5, 0.0145631067961, 0.125, 0.0434782608681, 0.524390243902, 0.577049180328, 0.0283018867925, 0.551020408163, 0.450980392157, 0.716450216446, 0.648068669528, 0.723404255319, 1,
0.533333333333, 0.434782608696, 0.0284360189573, 0.0, 0.0, 0.234693877551, 0.274193548387, 0.0135746606335, 0.557814485388, 0.372549019608, 0.794466403179, 0.436567164179, 0.557692307692, 0.0666666666667, 0.528571428571, 0.0145631067961, 0.0, 0.0956521739089, 0.774390243902, 0.688524590164, 0.0377358490566, 0.53443877551, 0.470588235294, 0.837971552206, 0.49356223176, 0.691489361702, 0,
0.933333333333, 0.391304347826, 0.0284360189573, 0.0, 0.299999999985, 0.19387755102, 0.116935483871, 0.00904977375566, 0.547649301144, 0.362745098039, 1.0, 0.350746268657, 0.358974358974, 0.666666666667, 0.371428571429, 0.0436893203883, 0.0, 0.07971014494, 0.231707317073, 0.0393442622951, 0.0141509433962, 0.571428571429, 0.362745098039, 0.837971552206, 0.87982832618, 0.11170212766, 0,
0.333333333333, 0.405797101449, 0.042654028436, 0.0, 0.250000000038, 0.239795918367, 0.0362903225806, 0.0135746606335, 0.554002541296, 0.343137254902, 0.623188405828, 0.40671641791, 0.173076923077, 0.466666666667, 0.4, 0.0485436893204, 0.125, 0.068322981384, 0.359756097561, 0.186885245902, 0.0141509433962, 0.519132653061, 0.352941176471, 0.886580086578, 0.343347639485, 0.239361702128, 0,
0.8, 0.434782608696, 0.00473933649289, 0.0, 0.0, 0.0, 0.314516129032, 0.0, 0.528589580686, 0.392156862745, 1.0, 0.0522388059701, 0.916666666667, 0.333333333333, 0.514285714286, 0.0194174757282, 0.0, 0.0341614906824, 0.469512195122, 0.52131147541, 0.0283018867925, 0.545918367347, 0.441176470588, 0.896890987809, 0.596566523605, 0.686170212766, 1,
0.0, 0.550724637681, 0.0236966824645, 0.125, 0.187499999991, 0.755102040816, 0.866935483871, 0.0542986425339, 0.498094027954, 0.470588235294, 0.838509316719, 0.0597014925373, 0.839743589744, 0.0666666666667, 0.528571428571, 0.0339805825243, 0.0, 0.0956521739089, 0.670731707317, 0.583606557377, 0.0471698113208, 0.50637755102, 0.450980392157, 0.787337662335, 0.300429184549, 0.61170212766, 1,
0.933333333333, 0.434782608696, 0.0189573459716, 0.0, 0.0, 0.0765306122449, 0.237903225806, 0.00452488687783, 0.533672172808, 0.372549019608, 0.794466403179, 0.246268656716, 0.698717948718, 0.0666666666667, 0.528571428571, 0.0194174757282, 0.25, 0.0239130434772, 0.493902439024, 0.560655737705, 0.0424528301887, 0.563775510204, 0.470588235294, 0.837971552206, 0.673819742489, 0.728723404255, 1,
0.8, 0.420289855072, 0.0236966824645, 0.0, 0.0, 0.280612244898, 0.165322580645, 0.0180995475113, 0.623888182973, 0.392156862745, 0.773913043474, 1.0, 0.333333333333, 0.6, 0.5, 0.00970873786408, 0.0, 0.112531969282, 0.591463414634, 0.688524590164, 0.0283018867925, 0.524234693878, 0.460784313725, 0.738261738223, 0.394849785408, 0.851063829787, 1,
0.666666666667, 0.449275362319, 0.0236966824645, 0.0, 0.40909090903, 0.535714285714, 0.548387096774, 0.027149321267, 0.547649301144, 0.411764705882, 0.748792270552, 0.350746268657, 0.615384615385, 0.8, 0.4, 0.0242718446602, 0.0, 0.191304347818, 0.0, 0.173770491803, 0.0, 0.533163265306, 0.372549019608, 0.513914656732, 0.480686695279, 0.531914893617, 0,
0.466666666667, 0.405797101449, 0.0284360189573, 0.125, 0.136363636358, 0.301020408163, 0.350806451613, 0.0180995475113, 0.536213468869, 0.382352941176, 0.919254658416, 0.261194029851, 0.596153846154, 0.6, 0.471428571429, 0.0194174757282, 0.0, 0.0531400966107, 0.371951219512, 0.36393442623, 0.0188679245283, 0.566326530612, 0.421568627451, 0.773160173157, 0.858369098712, 0.515957446809, 1,
0.733333333333, 0.36231884058, 0.0568720379147, 0.0, 0.374999999981, 0.316326530612, 0.145161290323, 0.027149321267, 0.571791613723, 0.343137254902, 0.698550724595, 0.503731343284, 0.25, 0.4, 0.428571428571, 0.0388349514563, 0.0, 0.110367892987, 0.530487804878, 0.491803278689, 0.0330188679245, 0.498724489796, 0.411764705882, 0.866564807766, 0.25321888412, 0.585106382979, 1,
0.2, 0.420289855072, 0.042654028436, 0.125, 0.166666666642, 0.209183673469, 0.229838709677, 0.0180995475113, 0.548919949174, 0.352941176471, 0.773913043474, 0.361940298507, 0.512820512821, 0.466666666667, 0.485714285714, 0.0291262135922, 0.125, 0.0735785952925, 0.420731707317, 0.475409836066, 0.0377358490566, 0.536989795918, 0.441176470588, 1.0, 0.50643776824, 0.654255319149, 0,
0.666666666667, 0.463768115942, 0.0331753554502, 0.125, 0.666666666567, 1.0, 0.774193548387, 0.0452488687783, 0.533672172808, 0.43137254902, 0.748792270552, 0.223880597015, 0.391025641026, 1.0, 0.342857142857, 0.0776699029126, 0.0, 0.173913043453, 0.408536585366, 0.118032786885, 0.0283018867925, 0.519132653061, 0.323529411765, 0.756957328366, 0.386266094421, 0.0851063829787, 1,
0.733333333333, 0.434782608696, 0.00947867298578, 0.0, 0.0, 0.0918367346939, 0.391129032258, 0.00452488687783, 0.545108005083, 0.392156862745, 1.0, 0.332089552239, 0.929487179487, 0.266666666667, 0.528571428571, 0.00970873786408, 0.0, 0.0, 0.487804878049, 0.629508196721, 0.0235849056604, 0.508928571429, 0.450980392157, 1.0, 0.266094420601, 0.845744680851, 1,
0.333333333333, 0.434782608696, 0.0379146919431, 0.125, 0.230769230688, 0.326530612245, 0.362903225806, 0.0316742081448, 0.585768742058, 0.392156862745, 0.788043478257, 0.563432835821, 0.583333333333, 0.2, 0.5, 0.00970873786408, 0.125, 0.13664596272, 0.493902439024, 0.645901639344, 0.0283018867925, 0.507653061224, 0.460784313725, 1.0, 0.266094420601, 0.867021276596, 0,
1.0, 0.434782608696, 0.0331753554502, 0.0, 0.0, 0.158163265306, 0.274193548387, 0.0135746606335, 0.534942820839, 0.362745098039, 0.739130434743, 0.287313432836, 0.653846153846, 0.133333333333, 0.4, 0.0873786407767, 0.125, 0.147157190633, 0.628048780488, 0.291803278689, 0.0566037735849, 0.515306122449, 0.362745098039, 0.799847211649, 0.386266094421, 0.175531914894, 0,
0.533333333333, 0.449275362319, 0.0331753554502, 0.0, 0.149999999992, 0.438775510204, 0.278225806452, 0.0226244343891, 0.557814485388, 0.382352941176, 0.748792270552, 0.436567164179, 0.307692307692, 0.466666666667, 0.457142857143, 0.0436893203883, 0.0, 0.0531400966107, 0.30487804878, 0.380327868852, 0.0377358490566, 0.539540816327, 0.411764705882, 0.896890987809, 0.510729613734, 0.606382978723, 0,
0.0, 0.536231884058, 0.0236966824645, 0.375, 0.136363636358, 0.505102040816, 0.681451612903, 0.0588235294118, 0.578144853875, 0.480392156863, 0.858695652171, 0.485074626866, 0.858974358974, 0.0666666666667, 0.4, 0.0873786407767, 0.0, 0.0367892976558, 0.628048780488, 0.291803278689, 0.0566037735849, 0.515306122449, 0.362745098039, 0.733129615532, 0.386266094421, 0.175531914894, 0,
0.466666666667, 0.405797101449, 0.00947867298578, 0.125, 0.224999999989, 0.617346938776, 0.854838709677, 0.0497737556561, 0.541296060991, 0.490196078431, 0.933503836329, 0.317164179104, 1.0, 0.6, 0.4, 0.0436893203883, 0.125, 0.147157190633, 0.323170731707, 0.252459016393, 0.0235849056604, 0.547193877551, 0.382352941176, 0.675943104526, 0.583690987124, 0.377659574468, 0,
0.8, 0.391304347826, 0.0379146919431, 0.0, 0.499999999925, 0.183673469388, 0.306451612903, 0.0135746606335, 0.514612452351, 0.352941176471, 0.623188405828, 0.152985074627, 0.673076923077, 0.4, 0.485714285714, 0.0339805825243, 0.125, 0.0956521739089, 0.493902439024, 0.35737704918, 0.0377358490566, 0.577806122449, 0.43137254902, 0.756957328366, 0.828326180258, 0.398936170213, 1,
0.133333333333, 0.405797101449, 0.0805687203791, 0.125, 0.115384615374, 0.617346938776, 0.358870967742, 0.0588235294118, 0.531130876747, 0.362745098039, 1.0, 0.279850746269, 0.211538461538, 0.333333333333, 0.5, 0.0291262135922, 0.125, 0.119565217386, 0.884146341463, 0.580327868852, 0.0330188679245, 0.52806122449, 0.43137254902, 0.513914656732, 0.424892703863, 0.420212765957, 1,
0.866666666667, 0.31884057971, 0.0900473933649, 0.0, 0.340909090933, 0.336734693878, 0.0524193548387, 0.0407239819005, 0.59085133418, 0.303921568627, 0.717391304343, 0.548507462687, 0.0833333333333, 0.8, 0.428571428571, 0.0533980582524, 0.0, 0.0735785952925, 0.19512195122, 0.137704918033, 0.0188679245283, 0.559948979592, 0.352941176471, 0.675943104526, 0.652360515021, 0.303191489362, 1,
0.266666666667, 0.521739130435, 0.0142180094787, 0.125, 0.299999999985, 0.862244897959, 1.0, 0.0497737556561, 0.490470139771, 0.480392156863, 1.0, 0.0, 0.923076923077, 0.933333333333, 0.385714285714, 0.0485436893204, 0.0, 0.0, 0.207317073171, 0.131147540984, 0.0188679245283, 0.607142857143, 0.362745098039, 0.858225108223, 0.961373390558, 0.281914893617, 1,
0.0666666666667, 0.521739130435, 0.0331753554502, 0.125, 0.374999999981, 0.663265306122, 0.786290322581, 0.0678733031674, 0.506988564168, 0.480392156863, 0.845849802328, 0.175373134328, 0.833333333333, 0.6, 0.385714285714, 0.0533980582524, 0.0, 0.0637681159233, 0.384146341463, 0.318032786885, 0.0283018867925, 0.508928571429, 0.372549019608, 0.848773448809, 0.317596566524, 0.425531914894, 0,
0.0, 0.550724637681, 0.0189573459716, 0.125, 0.0681818181716, 0.448979591837, 0.66935483871, 0.0497737556561, 0.541296060991, 0.470588235294, 0.937198067582, 0.328358208955, 0.916666666667, 0.4, 0.5, 0.0436893203883, 0.25, 0.102484472052, 0.548780487805, 0.422950819672, 0.0566037735849, 0.588010204082, 0.450980392157, 0.820915926224, 0.798283261803, 0.457446808511, 1,
0.733333333333, 0.391304347826, 0.0284360189573, 0.0, 0.0, 0.0561224489796, 0.25, 0.00452488687783, 0.555273189327, 0.352941176471, 0.89723320159, 0.399253731343, 0.75, 0.666666666667, 0.4, 0.0679611650485, 0.0, 0.199275362326, 0.878048780488, 0.413114754098, 0.0518867924528, 0.521683673469, 0.392156862745, 0.793781975618, 0.399141630901, 0.154255319149, 1,
0.0, 0.565217391304, 0.0236966824645, 0.5, 0.10714285714, 0.5, 0.713709677419, 0.0723981900452, 0.579415501906, 0.509803921569, 0.89723320159, 0.466417910448, 0.923076923077, 0.266666666667, 0.5, 0.0436893203883, 0.0, 0.07971014494, 0.896341463415, 0.708196721311, 0.061320754717, 0.445153061224, 0.460784313725, 0.933282403883, 0.00858369098712, 0.622340425532, 0,
0.133333333333, 0.449275362319, 0.0805687203791, 0.0, 0.461538461527, 0.617346938776, 0.358870967742, 0.0588235294118, 0.531130876747, 0.362745098039, 0.800511508988, 0.279850746269, 0.211538461538, 0.4, 0.5, 0.0291262135922, 0.0, 0.0956521739089, 0.408536585366, 0.498360655738, 0.0424528301887, 0.544642857143, 0.450980392157, 1.0, 0.545064377682, 0.702127659574, 1,
0.466666666667, 0.536231884058, 0.0189573459716, 0.25, 0.239999999988, 0.59693877551, 0.798387096774, 0.0633484162896, 0.554002541296, 0.5, 0.803402646475, 0.384328358209, 0.942307692308, 0.466666666667, 0.457142857143, 0.0533980582524, 0.125, 0.119565217386, 0.591463414634, 0.491803278689, 0.0660377358491, 0.531887755102, 0.450980392157, 0.837971552206, 0.476394849785, 0.537234042553, 1,
0.733333333333, 0.463768115942, 0.0331753554502, 0.125, 0.0, 0.188775510204, 0.366935483871, 0.0226244343891, 0.546378653113, 0.382352941176, 0.800511508988, 0.350746268657, 0.75641025641, 0.6, 0.471428571429, 0.0679611650485, 0.125, 0.0637681159233, 0.390243902439, 0.259016393443, 0.0471698113208, 0.571428571429, 0.382352941176, 0.701526543669, 0.665236051502, 0.329787234043, 0,
0.533333333333, 0.478260869565, 0.0379146919431, 0.125, 0.250000000038, 0.561224489796, 0.508064516129, 0.0407239819005, 0.560355781449, 0.411764705882, 0.773913043474, 0.429104477612, 0.519230769231, 0.666666666667, 0.4, 0.0631067961165, 0.125, 0.0281329923253, 0.353658536585, 0.196721311475, 0.0424528301887, 0.636479591837, 0.382352941176, 0.886580086578, 1.0, 0.265957446809, 0,
0.6, 0.434782608696, 0.0568720379147, 0.0, 0.157894736842, 0.316326530612, 0.387096774194, 0.0452488687783, 0.552731893266, 0.382352941176, 0.826086956571, 0.376865671642, 0.628205128205, 1.0, 0.271428571429, 0.126213592233, 0.0, 0.106280193221, 0.335365853659, 0.0655737704918, 0.0518867924528, 0.563775510204, 0.274509803922, 0.742227469465, 0.605150214592, 0.063829787234, 0,
0.666666666667, 0.376811594203, 0.0616113744076, 0.0, 0.176470588191, 0.382653061224, 0.370967741935, 0.0361990950226, 0.51334180432, 0.352941176471, 0.874396135276, 0.19776119403, 0.525641025641, 0.866666666667, 0.371428571429, 0.0631067961165, 0.0, 0.112531969282, 0.164634146341, 0.24262295082, 0.0188679245283, 0.488520408163, 0.333333333333, 0.716450216446, 0.244635193133, 0.5, 1,
0.333333333333, 0.405797101449, 0.0805687203791, 0.0, 0.115384615374, 0.617346938776, 0.358870967742, 0.0588235294118, 0.531130876747, 0.362745098039, 0.933503836329, 0.279850746269, 0.211538461538, 0.866666666667, 0.4, 0.0873786407767, 0.125, 0.147157190633, 0.628048780488, 0.291803278689, 0.0566037735849, 0.515306122449, 0.362745098039, 0.733129615532, 0.386266094421, 0.175531914894, 1,
0.0666666666667, 0.536231884058, 0.0379146919431, 0.25, 0.315789473684, 0.632653061224, 0.766129032258, 0.0814479638009, 0.518424396442, 0.5, 0.858695652171, 0.25, 0.839743589744, 0.266666666667, 0.542857142857, 0.0582524271845, 0.375, 0.0755148741185, 0.573170731707, 0.445901639344, 0.0754716981132, 0.579081632653, 0.460784313725, 0.858225108223, 0.682403433476, 0.478723404255, 1,
0.866666666667, 0.36231884058, 0.042654028436, 0.0, 0.0, 0.0408163265306, 0.201612903226, 0.00452488687783, 0.579415501906, 0.323529411765, 0.92463768112, 0.492537313433, 0.685897435897, 0.466666666667, 0.5, 0.0533980582524, 0.25, 0.091097308496, 0.689024390244, 0.537704918033, 0.0566037735849, 0.487244897959, 0.43137254902, 0.773160173157, 0.244635193133, 0.521276595745, 0,
0.2, 0.507246376812, 0.0379146919431, 0.0, 0.0555555555572, 0.448979591837, 0.600806451613, 0.0633484162896, 0.550190597205, 0.460784313725, 0.95085066159, 0.365671641791, 0.807692307692, 0.666666666667, 0.385714285714, 0.0728155339806, 0.125, 0.0434782608681, 0.329268292683, 0.337704918033, 0.0424528301887, 0.5, 0.362745098039, 0.729952587086, 0.339055793991, 0.505319148936, 1,
0.533333333333, 0.449275362319, 0.042654028436, 0.25, 0.187499999991, 0.285714285714, 0.391129032258, 0.0316742081448, 0.546378653113, 0.382352941176, 0.819130434779, 0.350746268657, 0.685897435897, 0.4, 0.457142857143, 0.0631067961165, 0.25, 0.12476370509, 0.579268292683, 0.495081967213, 0.0849056603774, 0.540816326531, 0.470588235294, 0.858225108223, 0.510729613734, 0.542553191489, 1,
0.6, 0.478260869565, 0.0379146919431, 0.25, 0.0, 0.214285714286, 0.411290322581, 0.0316742081448, 0.550190597205, 0.392156862745, 0.845849802328, 0.365671641791, 0.801282051282, 0.466666666667, 0.528571428571, 0.101941747573, 0.0, 0.167391304341, 0.621951219512, 0.304918032787, 0.0801886792453, 0.543367346939, 0.382352941176, 0.742227469465, 0.523605150215, 0.202127659574, 0,
1.0, 0.275362318841, 0.137440758294, 0.0, 0.281249999986, 0.357142857143, 0.0967741935484, 0.0588235294118, 0.565438373571, 0.245098039216, 0.736231884091, 0.410447761194, 0.121794871795, 0.2, 0.442857142857, 0.0728155339806, 0.25, 0.0717391304317, 0.493902439024, 0.432786885246, 0.0754716981132, 0.542091836735, 0.43137254902, 0.837971552206, 0.515021459227, 0.515957446809, 1,
0.0, 0.565217391304, 0.0284360189573, 0.625, 0.181818181791, 0.5, 0.713709677419, 0.0904977375566, 0.604828462516, 0.539215686275, 0.90956521739, 0.522388059701, 0.923076923077, 0.0, 0.571428571429, 0.0679611650485, 0.5, 0.068322981384, 0.55487804878, 0.455737704918, 0.0943396226415, 0.586734693878, 0.480392156863, 0.833206009708, 0.669527896996, 0.505319148936, 0,
0.866666666667, 0.333333333333, 0.085308056872, 0.0, 0.20454545459, 0.392857142857, 0.326612903226, 0.0452488687783, 0.501905972046, 0.323529411765, 0.852551984884, 0.186567164179, 0.442307692308, 0.333333333333, 0.485714285714, 0.0485436893204, 0.25, 0.127536231894, 0.573170731707, 0.452459016393, 0.0566037735849, 0.567602040816, 0.441176470588, 0.848773448809, 0.665236051502, 0.484042553191, 1,
0.933333333333, 0.405797101449, 0.0616113744076, 0.0, 0.340909090933, 0.321428571429, 0.310483870968, 0.0407239819005, 0.545108005083, 0.362745098039, 0.646739130429, 0.347014925373, 0.50641025641, 0.8, 0.457142857143, 0.0776699029126, 0.0, 0.0478260869544, 0.34756097561, 0.281967213115, 0.0518867924528, 0.567602040816, 0.372549019608, 0.773160173157, 0.613733905579, 0.409574468085, 0,
0.733333333333, 0.391304347826, 0.0947867298578, 0.25, 0.524999999974, 0.612244897959, 0.375, 0.0814479638009, 0.559085133418, 0.382352941176, 0.743083003917, 0.399253731343, 0.24358974359, 0.666666666667, 0.428571428571, 0.0582524271845, 0.0, 0.0462833099567, 0.19512195122, 0.311475409836, 0.0330188679245, 0.533163265306, 0.372549019608, 0.848773448809, 0.480686695279, 0.590425531915, 1,
0.6, 0.405797101449, 0.0710900473934, 0.25, 0.437500000028, 0.377551020408, 0.463709677419, 0.0542986425339, 0.495552731893, 0.372549019608, 0.754253308178, 0.19776119403, 0.679487179487, 0.533333333333, 0.5, 0.0631067961165, 0.0, 0.0637681159233, 0.743902439024, 0.606557377049, 0.0660377358491, 0.419642857143, 0.43137254902, 0.845336481657, 0.0, 0.585106382979, 0,
0.733333333333, 0.405797101449, 0.0710900473934, 0.125, 0.359999999982, 0.668367346939, 0.629032258065, 0.0723981900452, 0.479034307497, 0.411764705882, 0.90956521739, 0.108208955224, 0.576923076923, 0.866666666667, 0.385714285714, 0.0825242718447, 0.0, 0.0217391304317, 0.335365853659, 0.206557377049, 0.0471698113208, 0.613520408163, 0.352941176471, 0.738261738223, 0.815450643777, 0.292553191489, 1,
0.133333333333, 0.579710144928, 0.0663507109005, 0.0, 0.124999999989, 0.454081632653, 0.572580645161, 0.0814479638009, 0.532401524778, 0.441176470588, 0.858695652171, 0.317164179104, 0.75641025641, 0.333333333333, 0.357142857143, 0.126213592233, 0.0, 0.0623818525451, 0.634146341463, 0.32131147541, 0.0990566037736, 0.530612244898, 0.372549019608, 0.825507825558, 0.472103004292, 0.218085106383, 0,
0.533333333333, 0.463768115942, 0.0473933649289, 0.375, 0.119999999994, 0.255102040816, 0.443548387097, 0.0452488687783, 0.550190597205, 0.401960784314, 0.858695652171, 0.365671641791, 0.801282051282, 0.266666666667, 0.471428571429, 0.0679611650485, 0.375, 0.102484472052, 0.530487804878, 0.501639344262, 0.0943396226415, 0.538265306122, 0.480392156863, 0.901373988373, 0.497854077253, 0.601063829787, 1,
0.0, 0.492753623188, 0.0568720379147, 0.125, 0.250000000038, 0.494897959184, 0.592741935484, 0.0769230769231, 0.545108005083, 0.450980392157, 0.948616600738, 0.350746268657, 0.737179487179, 0.8, 0.385714285714, 0.0533980582524, 0.125, 0.0, 0.0914634146341, 0.285245901639, 0.0188679245283, 0.539540816327, 0.352941176471, 0.929112554112, 0.50643776824, 0.627659574468, 0,
0.466666666667, 0.478260869565, 0.0663507109005, 0.0, 0.272727272686, 0.530612244898, 0.495967741935, 0.0633484162896, 0.527318932656, 0.401960784314, 0.794466403179, 0.287313432836, 0.538461538462, 1.0, 0.242857142857, 0.165048543689, 0.0, 0.0699893955361, 0.243902439024, 0.055737704918, 0.0566037735849, 0.565051020408, 0.205882352941, 0.766488413591, 0.575107296137, 0.127659574468, 0,
0.6, 0.434782608696, 0.0616113744076, 0.125, 0.222222222139, 0.377551020408, 0.45564516129, 0.0633484162896, 0.566709021601, 0.411764705882, 0.874396135276, 0.414179104478, 0.673076923077, 0.466666666667, 0.542857142857, 0.0582524271845, 0.0, 0.131934032994, 0.506097560976, 0.527868852459, 0.0801886792453, 0.529336734694, 0.470588235294, 0.76533811019, 0.467811158798, 0.670212765957, 0,
0.0666666666667, 0.521739130435, 0.0473933649289, 0.0, 0.0517241379274, 0.397959183673, 0.54435483871, 0.0678733031674, 0.570520965693, 0.450980392157, 0.90956521739, 0.425373134328, 0.788461538462, 0.266666666667, 0.542857142857, 0.0582524271845, 0.375, 0.106280193221, 0.682926829268, 0.508196721311, 0.0849056603774, 0.589285714286, 0.480392156863, 0.866564807766, 0.725321888412, 0.478723404255, 1,
0.933333333333, 0.405797101449, 0.0663507109005, 0.125, 0.288461538436, 0.285714285714, 0.322580645161, 0.0452488687783, 0.552731893266, 0.362745098039, 0.667519181533, 0.373134328358, 0.570512820513, 0.0, 0.6, 0.0339805825243, 0.75, 0.0517038777847, 0.475609756098, 0.6, 0.103773584906, 0.585459183673, 0.56862745098, 0.921779370101, 0.62660944206, 0.808510638298, 1,
0.266666666667, 0.478260869565, 0.0663507109005, 0.375, 0.187499999991, 0.535714285714, 0.620967741935, 0.0950226244344, 0.542566709022, 0.470588235294, 0.886956521737, 0.34328358209, 0.730769230769, 0.733333333333, 0.357142857143, 0.126213592233, 0.0, 0.166351606819, 0.634146341463, 0.32131147541, 0.0990566037736, 0.530612244898, 0.372549019608, 0.738261738223, 0.472103004292, 0.218085106383, 1,
0.866666666667, 0.275362318841, 0.113744075829, 0.0, 0.187499999991, 0.413265306122, 0.290322580645, 0.0542986425339, 0.480304955527, 0.28431372549, 0.869565217372, 0.14552238806, 0.358974358974, 0.666666666667, 0.485714285714, 0.0776699029126, 0.0, 0.0455486542432, 0.609756097561, 0.52131147541, 0.0707547169811, 0.433673469388, 0.411764705882, 0.818528138525, 0.128755364807, 0.563829787234, 0,
0.6, 0.420289855072, 0.0758293838863, 0.375, 0.444444444428, 0.40306122449, 0.508064516129, 0.0678733031674, 0.481575603558, 0.392156862745, 0.766116941552, 0.182835820896, 0.717948717949, 0.133333333333, 0.571428571429, 0.0679611650485, 0.5, 0.0956521739089, 0.634146341463, 0.488524590164, 0.0990566037736, 0.594387755102, 0.490196078431, 0.829870129868, 0.703862660944, 0.494680851064, 1,
0.466666666667, 0.492753623188, 0.0758293838863, 0.125, 0.312499999934, 0.551020408163, 0.536290322581, 0.0769230769231, 0.514612452351, 0.411764705882, 0.764492753657, 0.261194029851, 0.576923076923, 0.866666666667, 0.342857142857, 0.0776699029126, 0.0, 0.0217391304317, 0.0975609756098, 0.232786885246, 0.0235849056604, 0.544642857143, 0.313725490196, 0.89198103488, 0.519313304721, 0.542553191489, 0,
