"","Team","Season","Gm","PDO","GF","GA","G+/-","CF%","CP60","OFOn%","OSh%","OSv%","FO%","ZSO%"
"1","WPG","20152016",31,99.7,4,26,-22,11.8,116.2,80.6,13.8,85.9,46.9,7.1
