"","Team","Season","Gm","PDO","GF","GA","G+/-","CF%","CP60","OFOn%","OSh%","OSv%","FO%","ZSO%"
"1","NSH","20152016",73,93.8,4,40,-36,10.3,99.8,84.5,8.2,85.7,44.8,5.4
