"","Team","Season","Gm","PDO","GF","GA","G+/-","CF%","CP60","OFOn%","OSh%","OSv%","FO%","ZSO%"
"1","PHI","20152016",5,108.3,3,0,3,89.2,123.7,70.6,8.3,100,64.1,93.9
