"","Team","Season","Gm","PDO","GF","GA","G+/-","CF%","CP60","OFOn%","OSh%","OSv%","FO%","ZSO%"
"1","BUF","20152016",51,96.6,2,24,-22,8.5,115.7,79.4,7.4,89.2,44.2,4.5
