"","Team","Season","Gm","PDO","GF","GA","G+/-","CF%","CP60","OFOn%","OSh%","OSv%","FO%","ZSO%"
"1","CGY","20152016",50,92.5,2,27,-25,12.2,116.3,68.6,8.3,84.2,41.5,5.6
