"","Team","Season","Gm","PDO","GF","GA","G+/-","CF%","CP60","OFOn%","OSh%","OSv%","FO%","ZSO%","HSCF%","HSC+/-","HSCF","HSCA","HSCF60","HSCA60","HSCP60","SCF%","SC+/-","SCF","SCA","SCF60","SCA60","SCP60","CF%","C+/-","CF","CA","CF60","CA60","CP60","FF%","F+/-","FF60","FA60","FF","FA","FP60","MSF","MSA","BSF","BSA","SF%","S+/-","SF60","SA60","SF","SA","GF60","GA60","GF%","OSh%","OFenSh%","OSv%","OCOn%","OFOn%","FO%","FO_W","FO_L","ZSO","ZSN","ZSD","HIT","HIT-","PN","PN-","PenD","TOI"
"1","NYR","20152016",50,102.5,104,78,26,47.9,106.7,72,9.2,93.3,49.4,51.3,46.2,-64,392,456,9.6,11.2,20.8,47,-122,949,1071,23.3,26.3,49.6,47.9,-179,2083,2262,51.2,55.6,106.7,49.1,-60,38.6,40.1,1573,1633,78.8,441,463,510,629,49.2,-38,27.8,28.7,1132,1170,2.6,1.9,57.1,9.2,6.6,93.3,54.3,72,49.4,1099,1125,713,833,678,1253,1055,134,125,-9,2442.4
