"","Team","Season","Gm","PDO","GF","GA","G+/-","CF%","CP60","OFOn%","OSh%","OSv%","FO%","ZSO%"
"1","NSH","20152016",53,110.4,33,1,32,90.1,100.1,74,13.3,97.1,47.7,95.1
