,Team,Season,Gm,PDO,GF,GA,G+/-,CF%,CP60,OFOn%,OSh%,OSv%,FO%,ZSO%,HSCF%,HSC+/-,HSCF,HSCA,HSCF60,HSCA60,HSCP60,SCF%,SC+/-,SCF,SCA,SCF60,SCA60,SCP60,CF%,C+/-,CF,CA,CF60,CA60,CP60,FF%,F+/-,FF60,FA60,FF,FA,FP60,MSF,MSA,BSF,BSA,SF%,S+/-,SF60,SA60,SF,SA,GF60,GA60,GF%,OSh%,OFenSh%,OSv%,OCOn%,OFOn%,FO%,FO_W,FO_L,ZSO,ZSN,ZSD,HIT,HIT-,PN,PN-,PenD,TOI,PPSuccess,PPSuccess,PKSuccess,PKSuccess,PPSuccess
1,S.J,20152016,6,101.5,16,12,4,50.4,108.7,75.3,8.5,93,51.7,49,58.6,23,78,55,12.8,9,21.9,51,6,160,154,26.3,25.3,51.6,50.4,5,333,328,54.7,53.9,108.7,50.2,2,41.3,40.9,251,249,82.2,62,77,82,79,52.4,17,31.1,28.3,189,172,2.6,2,57.1,8.5,6.4,93,56.8,75.3,51.7,187,175,122,113,127,131,163,26,24,-2,365,12.5,12.5,88.46153846153847,88.46153846153847,66.66666666666666
