"","Team","Season","Gm","PDO","GF","GA","G+/-","CF%","CP60","OFOn%","OSh%","OSv%","FO%","ZSO%"
"1","ARI","20152016",14,85.9,7,4,3,88.5,112.1,71.7,8.1,77.8,57.1,92.3
