"","Team","Season","Gm","PDO","GF","GA","G+/-","CF%","CP60","OFOn%","OSh%","OSv%","FO%","ZSO%","HSCF%","HSC+/-","HSCF","HSCA","HSCF60","HSCA60","HSCP60","SCF%","SC+/-","SCF","SCA","SCF60","SCA60","SCP60","CF%","C+/-","CF","CA","CF60","CA60","CP60","FF%","F+/-","FF60","FA60","FF","FA","FP60","MSF","MSA","BSF","BSA","SF%","S+/-","SF60","SA60","SF","SA","GF60","GA60","GF%","OSh%","OFenSh%","OSv%","OCOn%","OFOn%","FO%","FO_W","FO_L","ZSO","ZSN","ZSD","HIT","HIT-","PN","PN-","PenD","TOI"
"1","COL","20152016",24,100.6,45,46,-1,44.6,110.3,72.9,8.8,91.8,48.1,42.6,48.9,-8,184,192,9.8,10.3,20.1,46.3,-69,438,507,23.4,27.1,50.6,44.6,-223,919,1142,49.2,61.1,110.3,46.8,-96,37.6,42.7,702,798,80.3,190,237,217,344,47.7,-49,27.4,30,512,561,2.4,2.5,49.5,8.8,6.4,91.8,55.7,72.9,48.1,498,538,263,418,355,520,430,67,74,7,1120.9
