,Team,Season,Gm,PDO,GF,GA,G+/-,CF%,CP60,OFOn%,OSh%,OSv%,FO%,ZSO%,HSCF%,HSC+/-,HSCF,HSCA,HSCF60,HSCA60,HSCP60,SCF%,SC+/-,SCF,SCA,SCF60,SCA60,SCP60,CF%,C+/-,CF,CA,CF60,CA60,CP60,FF%,F+/-,FF60,FA60,FF,FA,FP60,MSF,MSA,BSF,BSA,SF%,S+/-,SF60,SA60,SF,SA,GF60,GA60,GF%,OSh%,OFenSh%,OSv%,OCOn%,OFOn%,FO%,FO_W,FO_L,ZSO,ZSN,ZSD,HIT,HIT-,PN,PN-,PenD,TOI,PPSuccess,PPSuccess,PKSuccess,PPSuccess
1,BOS,20152016,54,100.2,159,148,11,49.6,113.2,74,9.2,91,50.1,49,48.7,-33,597,630,10.9,11.5,22.4,49.1,-59,1531,1590,28,29,57,49.6,-45,3076,3121,56.2,57,113.2,50.2,19,42.7,42.4,2339,2320,85.1,609,671,737,801,51.2,81,31.6,30.1,1730,1649,2.9,2.7,51.8,9.2,6.8,91,56.2,74,50.1,1687,1682,1129,1067,1173,1471,1350,253,217,-36,3284.7,16.129032258064516,16.129032258064516,87.74703557312253,73.27188940092167
