,Team,Season,Gm,PDO,GF,GA,G+/-,CF%,CP60,OFOn%,OSh%,OSv%,FO%,ZSO%,HSCF%,HSC+/-,HSCF,HSCA,HSCF60,HSCA60,HSCP60,SCF%,SC+/-,SCF,SCA,SCF60,SCA60,SCP60,CF%,C+/-,CF,CA,CF60,CA60,CP60,FF%,F+/-,FF60,FA60,FF,FA,FP60,MSF,MSA,BSF,BSA,SF%,S+/-,SF60,SA60,SF,SA,GF60,GA60,GF%,OSh%,OFenSh%,OSv%,OCOn%,OFOn%,FO%,FO_W,FO_L,ZSO,ZSN,ZSD,HIT,HIT-,PN,PN-,PenD,TOI,5v5G+/-,Standing,PKSuccess,PPSuccess
1,DET,20152016,8,103,21,21,0,45.4,105.8,70.4,10.9,92.1,47.6,46,41,-31,71,102,8.7,12.6,21.3,47.4,-22,197,219,24.3,27,51.2,45.4,-79,390,469,48,57.8,105.8,42,-104,33.8,46.6,274,378,80.3,81,111,116,91,42,-74,23.8,32.9,193,267,2.6,2.6,50,10.9,7.7,92.1,49.5,70.4,47.6,223,245,137,170,161,170,119,34,33,-1,487,2,6,82.35294117647058,15.151515151515152
