"","Team","Season","Gm","PDO","GF","GA","G+/-","CF%","CP60","OFOn%","OSh%","OSv%","FO%","ZSO%"
"1","S.J","20152016",53,106.6,41,4,37,87.2,118.5,73.6,15.1,91.5,62.5,92.3
