"","Team","Season","Gm","PDO","GF","GA","G+/-","CF%","CP60","OFOn%","OSh%","OSv%","FO%","ZSO%","HSCF%","HSC+/-","HSCF","HSCA","HSCF60","HSCA60","HSCP60","SCF%","SC+/-","SCF","SCA","SCF60","SCA60","SCP60","CF%","C+/-","CF","CA","CF60","CA60","CP60","FF%","F+/-","FF60","FA60","FF","FA","FP60","MSF","MSA","BSF","BSA","SF%","S+/-","SF60","SA60","SF","SA","GF60","GA60","GF%","OSh%","OFenSh%","OSv%","OCOn%","OFOn%","FO%","FO_W","FO_L","ZSO","ZSN","ZSD","HIT","HIT-","PN","PN-","PenD","TOI"
"1","MIN","20152016",10,102.1,23,18,5,51.3,107.8,67.1,10.4,91.7,50.6,51.1,51.7,6,92,86,11.3,10.6,21.9,55,41,225,184,27.7,22.7,50.4,51.3,23,449,426,55.3,52.5,107.8,51.2,15,40.8,38.9,331,316,79.7,109,99,118,110,50.6,5,27.4,26.7,222,217,2.8,2.2,56.1,10.4,6.9,91.7,49.4,67.1,50.6,264,258,169,191,162,168,179,21,29,8,486.9
