,Team,Season,Gm,PDO,GF,GA,G+/-,CF%,CP60,OFOn%,OSh%,OSv%,FO%,ZSO%,HSCF%,HSC+/-,HSCF,HSCA,HSCF60,HSCA60,HSCP60,SCF%,SC+/-,SCF,SCA,SCF60,SCA60,SCP60,CF%,C+/-,CF,CA,CF60,CA60,CP60,FF%,F+/-,FF60,FA60,FF,FA,FP60,MSF,MSA,BSF,BSA,SF%,S+/-,SF60,SA60,SF,SA,GF60,GA60,GF%,OSh%,OFenSh%,OSv%,OCOn%,OFOn%,FO%,FO_W,FO_L,ZSO,ZSN,ZSD,HIT,HIT-,PN,PN-,PenD,TOI,PPSuccess,PPSuccess,PKSuccess,PPSuccess
1,DAL,20152016,44,101.5,147,114,33,52.4,116.8,71.1,10.4,91.1,51.2,52,51,22,572,550,12.8,12.3,25.2,53.7,197,1445,1248,32.4,28,60.5,52.4,249,2726,2477,61.2,55.6,116.8,51.8,139,44.8,41.7,1996,1857,86.5,576,576,730,620,52.6,139,31.9,28.8,1420,1281,3.3,2.6,56.3,10.4,7.4,91.1,52.1,71.1,51.2,1432,1367,985,904,910,782,980,165,173,8,2672.2,16.76300578034682,16.76300578034682,85.45454545454545,84.97109826589595
