"","Team","Season","Gm","PDO","GF","GA","G+/-","CF%","CP60","OFOn%","OSh%","OSv%","FO%","ZSO%"
"1","STL","20152016",14,86.8,0,9,-9,6.5,99.2,75,0,86.8,43.7,7
