"","Team","Season","Gm","PDO","GF","GA","G+/-","CF%","CP60","OFOn%","OSh%","OSv%","FO%","ZSO%"
"1","CBJ","20152016",29,110.9,17,0,17,88,110,82.5,10.9,100,57.2,96.1
