,Team,Season,Gm,PDO,GF,GA,G+/-,CF%,CP60,OFOn%,OSh%,OSv%,FO%,ZSO%,HSCF%,HSC+/-,HSCF,HSCA,HSCF60,HSCA60,HSCP60,SCF%,SC+/-,SCF,SCA,SCF60,SCA60,SCP60,CF%,C+/-,CF,CA,CF60,CA60,CP60,FF%,F+/-,FF60,FA60,FF,FA,FP60,MSF,MSA,BSF,BSA,SF%,S+/-,SF60,SA60,SF,SA,GF60,GA60,GF%,OSh%,OFenSh%,OSv%,OCOn%,OFOn%,FO%,FO_W,FO_L,ZSO,ZSN,ZSD,HIT,HIT-,PN,PN-,PenD,TOI,5v5G+/-,Standing,PKSuccess,PPSuccess
1,CBJ,20152016,59,98.7,145,181,-36,47.3,109.9,73.5,8.5,90.2,48.3,46.5,52.7,75,743,668,12.4,11.2,23.6,49.6,-28,1611,1639,26.9,27.4,54.4,47.3,-351,3110,3461,52,57.9,109.9,47.7,-220,38.9,42.6,2326,2546,81.5,616,700,784,915,48.1,-136,28.6,30.9,1710,1846,2.4,3,44.5,8.5,6.2,90.2,55,73.5,48.3,1757,1884,1145,1179,1317,1600,1181,282,259,-23,3587.8,-15,15,86.52482269503545,11.196911196911197
