"","Team","Season","Gm","PDO","GF","GA","G+/-","CF%","CP60","OFOn%","OSh%","OSv%","FO%","ZSO%","HSCF%","HSC+/-","HSCF","HSCA","HSCF60","HSCA60","HSCP60","SCF%","SC+/-","SCF","SCA","SCF60","SCA60","SCP60","CF%","C+/-","CF","CA","CF60","CA60","CP60","FF%","F+/-","FF60","FA60","FF","FA","FP60","MSF","MSA","BSF","BSA","SF%","S+/-","SF60","SA60","SF","SA","GF60","GA60","GF%","OSh%","OFenSh%","OSv%","OCOn%","OFOn%","FO%","FO_W","FO_L","ZSO","ZSN","ZSD","HIT","HIT-","PN","PN-","PenD","TOI"
"1","BUF","20152016",41,98,56,78,-22,48,102.8,75.6,5.9,92,50.3,46.8,50,0,346,346,10.3,10.3,20.5,49.5,-18,831,849,24.7,25.2,49.9,48,-136,1664,1800,49.4,53.4,102.8,48,-107,37.2,40.3,1252,1359,77.5,306,380,412,441,49.1,-33,28.1,29.1,946,979,1.7,2.3,41.8,5.9,4.5,92,56.9,75.6,50.3,972,962,575,706,653,923,761,86,110,24,2021.7
