"","Team","Season","Gm","PDO","GF","GA","G+/-","CF%","CP60","OFOn%","OSh%","OSv%","FO%","ZSO%"
"1","STL","20152016",64,95.6,2,29,-27,10.1,108.6,74.1,4.7,91,44.3,6.3
