"","Team","Season","Gm","PDO","GF","GA","G+/-","CF%","CP60","OFOn%","OSh%","OSv%","FO%","ZSO%"
"1","ARI","20152016",22,91.9,12,5,7,87.6,113.5,73.7,9.8,82.1,58,93.1
