,Team,Season,Gm,PDO,GF,GA,G+/-,CF%,CP60,OFOn%,OSh%,OSv%,FO%,ZSO%,HSCF%,HSC+/-,HSCF,HSCA,HSCF60,HSCA60,HSCP60,SCF%,SC+/-,SCF,SCA,SCF60,SCA60,SCP60,CF%,C+/-,CF,CA,CF60,CA60,CP60,FF%,F+/-,FF60,FA60,FF,FA,FP60,MSF,MSA,BSF,BSA,SF%,S+/-,SF60,SA60,SF,SA,GF60,GA60,GF%,OSh%,OFenSh%,OSv%,OCOn%,OFOn%,FO%,FO_W,FO_L,ZSO,ZSN,ZSD,HIT,HIT-,PN,PN-,PenD,TOI,5v5G+/-,Standing,PKSuccess,PPSuccess
1,OTT,20152016,62,100.7,173,188,-15,47.7,112.3,71.7,9.9,90.8,50.8,50.2,45.7,-117,625,742,9.9,11.8,21.7,46.3,-254,1599,1853,25.3,29.4,54.7,47.7,-327,3380,3707,53.6,58.7,112.3,46.5,-371,38.7,44.5,2440,2811,83.2,690,760,940,896,46,-301,27.7,32.5,1750,2051,2.7,3,47.9,9.9,7.1,90.8,51.8,71.7,50.8,1933,1875,1272,1272,1264,1741,1463,264,261,-3,3786.5,-6,12,81.43939393939394,12.260536398467432
