,Team,Season,Gm,PDO,GF,GA,G+/-,CF%,CP60,OFOn%,OSh%,OSv%,FO%,ZSO%,HSCF%,HSC+/-,HSCF,HSCA,HSCF60,HSCA60,HSCP60,SCF%,SC+/-,SCF,SCA,SCF60,SCA60,SCP60,CF%,C+/-,CF,CA,CF60,CA60,CP60,FF%,F+/-,FF60,FA60,FF,FA,FP60,MSF,MSA,BSF,BSA,SF%,S+/-,SF60,SA60,SF,SA,GF60,GA60,GF%,OSh%,OFenSh%,OSv%,OCOn%,OFOn%,FO%,FO_W,FO_L,ZSO,ZSN,ZSD,HIT,HIT-,PN,PN-,PenD,TOI,PPSuccess,PPSuccess,PKSuccess,PKSuccess,PPSuccess
1,CAR,20152016,37,97.1,87,105,-18,54.4,107.5,67.8,7.9,89.1,53.2,54.6,52,32,422,390,11.3,10.4,21.8,52.1,78,990,912,26.5,24.4,51,54.4,349,2180,1831,58.4,49.1,107.5,53.6,215,43.3,37.5,1616,1401,80.8,520,436,564,430,53.2,131,29.4,25.9,1096,965,2.3,2.8,45.3,7.9,5.4,89.1,50.3,67.8,53.2,1109,974,755,701,627,705,810,108,135,27,2239.4,14.074074074074074,14.074074074074074,82.4074074074074,82.4074074074074,64.44444444444444
