,Team,Season,Gm,PDO,GF,GA,G+/-,CF%,CP60,OFOn%,OSh%,OSv%,FO%,ZSO%,HSCF%,HSC+/-,HSCF,HSCA,HSCF60,HSCA60,HSCP60,SCF%,SC+/-,SCF,SCA,SCF60,SCA60,SCP60,CF%,C+/-,CF,CA,CF60,CA60,CP60,FF%,F+/-,FF60,FA60,FF,FA,FP60,MSF,MSA,BSF,BSA,SF%,S+/-,SF60,SA60,SF,SA,GF60,GA60,GF%,OSh%,OFenSh%,OSv%,OCOn%,OFOn%,FO%,FO_W,FO_L,ZSO,ZSN,ZSD,HIT,HIT-,PN,PN-,PenD,TOI,5v5G+/-,Standing,PPSuccess
1,WPG,20152016,67,98.6,171,198,-27,50.8,108.9,72.3,8.6,90,47.6,51.1,46.8,-99,719,818,10.6,12.1,22.8,49.5,-38,1807,1845,26.7,27.3,54.1,50.8,125,3742,3617,55.4,53.5,108.9,50.4,41,40.8,40.2,2756,2715,81,763,727,986,902,50.1,5,29.5,29.4,1993,1988,2.5,2.9,46.3,8.6,6.2,90,53.3,72.3,47.6,1899,2091,1357,1336,1297,1731,1365,330,300,-30,4053.4,-5,14,11.0
