,Team,Season,Gm,PDO,GF,GA,G+/-,CF%,CP60,OFOn%,OSh%,OSv%,FO%,ZSO%,HSCF%,HSC+/-,HSCF,HSCA,HSCF60,HSCA60,HSCP60,SCF%,SC+/-,SCF,SCA,SCF60,SCA60,SCP60,CF%,C+/-,CF,CA,CF60,CA60,CP60,FF%,F+/-,FF60,FA60,FF,FA,FP60,MSF,MSA,BSF,BSA,SF%,S+/-,SF60,SA60,SF,SA,GF60,GA60,GF%,OSh%,OFenSh%,OSv%,OCOn%,OFOn%,FO%,FO_W,FO_L,ZSO,ZSN,ZSD,HIT,HIT-,PN,PN-,PenD,TOI,5v5G+/-,Standing,PPSuccess
1,L.A,20152016,66,100,177,150,27,54.8,112.9,68.7,8.2,91.8,50.1,53.7,52.7,82,791,709,11.8,10.6,22.4,53.3,243,1970,1727,29.5,25.8,55.3,54.8,726,4137,3411,61.9,51,112.9,54.7,540,46.7,38.6,3124,2584,85.4,977,756,1013,827,54,319,32.1,27.3,2147,1828,2.6,2.2,54.1,8.2,5.7,91.8,51.9,68.7,50.1,2037,2026,1532,1211,1320,2006,1747,294,262,-32,4012.7,10,4,16.412213740458014
