,Team,Season,Gm,PDO,GF,GA,G+/-,CF%,CP60,OFOn%,OSh%,OSv%,FO%,ZSO%,HSCF%,HSC+/-,HSCF,HSCA,HSCF60,HSCA60,HSCP60,SCF%,SC+/-,SCF,SCA,SCF60,SCA60,SCP60,CF%,C+/-,CF,CA,CF60,CA60,CP60,FF%,F+/-,FF60,FA60,FF,FA,FP60,MSF,MSA,BSF,BSA,SF%,S+/-,SF60,SA60,SF,SA,GF60,GA60,GF%,OSh%,OFenSh%,OSv%,OCOn%,OFOn%,FO%,FO_W,FO_L,ZSO,ZSN,ZSD,HIT,HIT-,PN,PN-,PenD,TOI,5v5G+/-,Standing,PPSuccess
1,FLA,20152016,67,101.5,181,160,21,48.7,99.9,73,9.5,91.9,49.8,47.8,49,-27,668,695,9.8,10.2,20,49.9,-8,1565,1573,23,23.1,46.1,48.7,-180,3308,3488,48.6,51.3,99.9,48.9,-114,38.2,39.9,2600,2714,78.1,701,734,708,774,49,-81,27.9,29.1,1899,1980,2.7,2.4,53.1,9.5,7,91.9,57.4,73,49.8,2059,2074,1346,1315,1472,1637,1731,298,302,4,4081.2,13,5,13.57615894039735
