,Team,Season,Gm,PDO,GF,GA,G+/-,CF%,CP60,OFOn%,OSh%,OSv%,FO%,ZSO%,HSCF%,HSC+/-,HSCF,HSCA,HSCF60,HSCA60,HSCP60,SCF%,SC+/-,SCF,SCA,SCF60,SCA60,SCP60,CF%,C+/-,CF,CA,CF60,CA60,CP60,FF%,F+/-,FF60,FA60,FF,FA,FP60,MSF,MSA,BSF,BSA,SF%,S+/-,SF60,SA60,SF,SA,GF60,GA60,GF%,OSh%,OFenSh%,OSv%,OCOn%,OFOn%,FO%,FO_W,FO_L,ZSO,ZSN,ZSD,HIT,HIT-,PN,PN-,PenD,TOI,5v5G+/-,Standing,PPSuccess
1,STL,20152016,69,100.5,173,164,9,49.6,107,73.2,8.4,92.1,51,47.7,46.9,-93,704,797,10,11.3,21.3,49,-71,1818,1889,25.9,26.9,52.7,49.6,-63,3731,3794,53.1,54,107,49.9,-16,40,40.2,2813,2829,80.2,755,756,918,965,49.8,-15,29.3,29.5,2058,2073,2.5,2.3,51.3,8.4,6.2,92.1,55.2,73.2,51,2159,2071,1391,1316,1523,1633,1575,305,261,-44,4219.3,8,3,16.47509578544061
