,Team,Season,Gm,PDO,GF,GA,G+/-,CF%,CP60,OFOn%,OSh%,OSv%,FO%,ZSO%,HSCF%,HSC+/-,HSCF,HSCA,HSCF60,HSCA60,HSCP60,SCF%,SC+/-,SCF,SCA,SCF60,SCA60,SCP60,CF%,C+/-,CF,CA,CF60,CA60,CP60,FF%,F+/-,FF60,FA60,FF,FA,FP60,MSF,MSA,BSF,BSA,SF%,S+/-,SF60,SA60,SF,SA,GF60,GA60,GF%,OSh%,OFenSh%,OSv%,OCOn%,OFOn%,FO%,FO_W,FO_L,ZSO,ZSN,ZSD,HIT,HIT-,PN,PN-,PenD,TOI,5v5G+/-,Standing,PPSuccess
1,COL,20152016,69,100.4,183,195,-12,44.9,111.9,74.5,9.2,91.2,49.8,47.6,44.1,-187,699,886,10,12.7,22.8,44.3,-429,1674,2103,24.1,30.2,54.3,44.9,-800,3492,4292,50.2,61.7,111.9,46.1,-457,38.3,44.9,2664,3121,83.2,679,909,828,1171,47.3,-227,28.5,31.8,1985,2212,2.6,2.8,48.4,9.2,6.9,91.2,56.8,74.5,49.8,1999,2016,1285,1318,1412,1590,1301,270,278,8,4173.5,-12,8,15.107913669064748
