,Team,Season,Gm,PDO,GF,GA,G+/-,CF%,CP60,OFOn%,OSh%,OSv%,FO%,ZSO%,HSCF%,HSC+/-,HSCF,HSCA,HSCF60,HSCA60,HSCP60,SCF%,SC+/-,SCF,SCA,SCF60,SCA60,SCP60,CF%,C+/-,CF,CA,CF60,CA60,CP60,FF%,F+/-,FF60,FA60,FF,FA,FP60,MSF,MSA,BSF,BSA,SF%,S+/-,SF60,SA60,SF,SA,GF60,GA60,GF%,OSh%,OFenSh%,OSv%,OCOn%,OFOn%,FO%,FO_W,FO_L,ZSO,ZSN,ZSD,HIT,HIT-,PN,PN-,PenD,TOI,5v5G+/-,Standing,PPSuccess
1,ARI,20152016,68,99.4,180,210,-30,48.3,110.1,70.6,9.5,89.9,54,48.8,51.4,42,793,751,11.6,10.9,22.5,48.2,-131,1762,1893,25.7,27.6,53.3,48.3,-254,3648,3902,53.2,56.9,110.1,47.5,-279,39.3,43.3,2694,2973,82.6,793,884,954,929,47.6,-188,27.7,30.5,1901,2089,2.6,3.1,46.2,9.5,6.7,89.9,52.1,70.6,54,2292,1950,1405,1361,1476,1524,1657,317,310,-7,4115.9,-12,10,14.838709677419354
