,Team,Season,Gm,PDO,GF,GA,G+/-,CF%,CP60,OFOn%,OSh%,OSv%,FO%,ZSO%,HSCF%,HSC+/-,HSCF,HSCA,HSCF60,HSCA60,HSCP60,SCF%,SC+/-,SCF,SCA,SCF60,SCA60,SCP60,CF%,C+/-,CF,CA,CF60,CA60,CP60,FF%,F+/-,FF60,FA60,FF,FA,FP60,MSF,MSA,BSF,BSA,SF%,S+/-,SF60,SA60,SF,SA,GF60,GA60,GF%,OSh%,OFenSh%,OSv%,OCOn%,OFOn%,FO%,FO_W,FO_L,ZSO,ZSN,ZSD,HIT,HIT-,PN,PN-,PenD,TOI,5v5G+/-,Standing,PPSuccess
1,PHI,20152016,66,100.1,168,169,-1,50.6,114.7,71.2,8.3,91.7,50.2,49.8,51.5,47,829,782,12.3,11.6,24,50,1,1889,1888,28.1,28.1,56.2,50.6,89,3898,3809,58,56.7,114.7,50.6,62,42.1,41.2,2830,2768,83.3,815,724,1068,1041,49.6,-29,30,30.4,2015,2044,2.5,2.5,49.9,8.3,5.9,91.7,51.7,71.2,50.2,1979,1960,1325,1281,1333,1849,1775,310,311,1,4030,5,8,13.183279742765272
