,Team,Season,Gm,PDO,GF,GA,G+/-,CF%,CP60,OFOn%,OSh%,OSv%,FO%,ZSO%,HSCF%,HSC+/-,HSCF,HSCA,HSCF60,HSCA60,HSCP60,SCF%,SC+/-,SCF,SCA,SCF60,SCA60,SCP60,CF%,C+/-,CF,CA,CF60,CA60,CP60,FF%,F+/-,FF60,FA60,FF,FA,FP60,MSF,MSA,BSF,BSA,SF%,S+/-,SF60,SA60,SF,SA,GF60,GA60,GF%,OSh%,OFenSh%,OSv%,OCOn%,OFOn%,FO%,FO_W,FO_L,ZSO,ZSN,ZSD,HIT,HIT-,PN,PN-,PenD,TOI,5v5G+/-,Standing,PPSuccess
1,EDM,20152016,70,98.9,165,203,-38,48.5,112,72.2,8.2,90.8,49.1,47.5,47.3,-91,807,898,11.4,12.7,24,48.5,-121,1928,2049,27.2,28.9,56.1,48.5,-237,3853,4090,54.3,57.6,112,48,-235,39.4,42.7,2798,3033,82.2,777,836,1055,1057,47.9,-176,28.5,31,2021,2197,2.3,2.9,44.8,8.2,5.9,90.8,52.5,72.2,49.1,2087,2164,1353,1400,1498,1518,1715,269,252,-17,4256.9,13,12,16.26984126984127
