"","Team","Season","Gm","PDO","GF","GA","G+/-","CF%","CP60","OFOn%","OSh%","OSv%","FO%","ZSO%"
"1","TOR","20152016",58,85.4,1,39,-38,15,100.6,78.6,1.8,83.6,45.7,9.6
