"","Team","Season","Gm","PDO","GF","GA","G+/-","CF%","CP60","OFOn%","OSh%","OSv%","FO%","ZSO%","HSCF%","HSC+/-","HSCF","HSCA","HSCF60","HSCA60","HSCP60","SCF%","SC+/-","SCF","SCA","SCF60","SCA60","SCP60","CF%","C+/-","CF","CA","CF60","CA60","CP60","FF%","F+/-","FF60","FA60","FF","FA","FP60","MSF","MSA","BSF","BSA","SF%","S+/-","SF60","SA60","SF","SA","GF60","GA60","GF%","OSh%","OFenSh%","OSv%","OCOn%","OFOn%","FO%","FO_W","FO_L","ZSO","ZSN","ZSD","HIT","HIT-","PN","PN-","PenD","TOI"
"1","BOS","20152016",10,100.5,22,20,2,49.7,104.2,72.2,9.6,90.9,49,47.8,53.7,13,94,81,12,10.3,22.3,49.5,-4,203,207,25.8,26.3,52.2,49.7,-5,407,412,51.8,52.4,104.2,50.6,8,40.2,39.2,316,308,79.4,88,89,91,104,51,9,29,27.9,228,219,2.8,2.5,52.4,9.6,7,90.9,56,72.2,49,219,228,129,177,141,264,222,30,27,-3,471.6
