"","Team","Season","Gm","PDO","GF","GA","G+/-","CF%","CP60","OFOn%","OSh%","OSv%","FO%","ZSO%","HSCF%","HSC+/-","HSCF","HSCA","HSCF60","HSCA60","HSCP60","SCF%","SC+/-","SCF","SCA","SCF60","SCA60","SCP60","CF%","C+/-","CF","CA","CF60","CA60","CP60","FF%","F+/-","FF60","FA60","FF","FA","FP60","MSF","MSA","BSF","BSA","SF%","S+/-","SF60","SA60","SF","SA","GF60","GA60","GF%","OSh%","OFenSh%","OSv%","OCOn%","OFOn%","FO%","FO_W","FO_L","ZSO","ZSN","ZSD","HIT","HIT-","PN","PN-","PenD","TOI"
"1","DET","20152016",26,101.3,44,38,6,50.4,99.7,72.8,7.6,93.7,48.2,52.1,53.1,26,221,195,10.7,9.4,20.1,52,42,538,496,26,24,50,50.4,18,1040,1022,50.3,49.4,99.7,49.3,-22,38.4,39.5,795,817,77.9,216,218,245,205,49.2,-20,28,29,579,599,2.1,1.8,53.7,7.6,5.5,93.7,55.7,72.8,48.2,551,591,376,421,345,494,445,67,67,0,1240.8
