"","Team","Season","Gm","PDO","GF","GA","G+/-","CF%","CP60","OFOn%","OSh%","OSv%","FO%","ZSO%"
"1","CHI","20152016",66,100.4,6,38,-32,11.6,122.6,78.3,12.8,87.7,38.3,3.9
