"","Team","Season","Gm","PDO","GF","GA","G+/-","CF%","CP60","OFOn%","OSh%","OSv%","FO%","ZSO%"
"1","NYR","20152016",8,88.6,0,4,-4,17.9,86.6,75,0,88.6,50,9.3
