"","Team","Season","Gm","PDO","GF","GA","G+/-","CF%","CP60","OFOn%","OSh%","OSv%","FO%","ZSO%"
"1","S.J","20152016",51,103.4,4,28,-24,8.2,114.2,68.6,16.7,86.7,41.3,4
