,Team,Season,Gm,PDO,GF,GA,G+/-,CF%,CP60,OFOn%,OSh%,OSv%,FO%,ZSO%,HSCF%,HSC+/-,HSCF,HSCA,HSCF60,HSCA60,HSCP60,SCF%,SC+/-,SCF,SCA,SCF60,SCA60,SCP60,CF%,C+/-,CF,CA,CF60,CA60,CP60,FF%,F+/-,FF60,FA60,FF,FA,FP60,MSF,MSA,BSF,BSA,SF%,S+/-,SF60,SA60,SF,SA,GF60,GA60,GF%,OSh%,OFenSh%,OSv%,OCOn%,OFOn%,FO%,FO_W,FO_L,ZSO,ZSN,ZSD,HIT,HIT-,PN,PN-,PenD,TOI,PPSuccess,PPSuccess,PKSuccess,PKSuccess,PPSuccess
1,NSH,20152016,15,99.8,41,37,4,52.5,110,70.5,8.7,91.1,48.2,48.8,58.4,45,157,112,10.2,7.3,17.5,55.9,92,435,343,28.4,22.4,50.7,52.5,85,886,801,57.8,52.2,110,54.5,111,43.7,36.5,671,560,80.2,198,145,215,241,53.3,58,30.8,27.1,473,415,2.7,2.4,52.6,8.7,6.1,91.1,53.4,70.5,48.2,451,484,312,295,328,366,296,58,61,3,920.4,16.39344262295082,16.39344262295082,84.48275862068965,84.48275862068965,67.21311475409836
