,Team,Season,Gm,PDO,GF,GA,G+/-,CF%,CP60,OFOn%,OSh%,OSv%,FO%,ZSO%,HSCF%,HSC+/-,HSCF,HSCA,HSCF60,HSCA60,HSCP60,SCF%,SC+/-,SCF,SCA,SCF60,SCA60,SCP60,CF%,C+/-,CF,CA,CF60,CA60,CP60,FF%,F+/-,FF60,FA60,FF,FA,FP60,MSF,MSA,BSF,BSA,SF%,S+/-,SF60,SA60,SF,SA,GF60,GA60,GF%,OSh%,OFenSh%,OSv%,OCOn%,OFOn%,FO%,FO_W,FO_L,ZSO,ZSN,ZSD,HIT,HIT-,PN,PN-,PenD,TOI,PPSuccess,PPSuccess,PKSuccess,PKSuccess,PPSuccess
1,PIT,20152016,4,96.8,5,8,-3,48.2,116.2,76.1,3.7,93,49.8,54.7,51.2,2,44,42,11,10.5,21.5,50.2,1,125,124,31.3,31,62.3,48.2,-17,224,241,56,60.2,116.2,49.7,-2,44,44.5,176,178,88.5,42,63,48,63,53.8,19,33.5,28.8,134,115,1.2,2,38.5,3.7,2.8,93,59.8,76.1,49.8,124,125,94,77,78,98,98,17,16,-1,240,0.0,0.0,82.35294117647058,82.35294117647058,31.25
