"","Team","Season","Gm","PDO","GF","GA","G+/-","CF%","CP60","OFOn%","OSh%","OSv%","FO%","ZSO%"
"1","NYI","20152016",13,103.2,8,1,7,88,116.6,78.5,15.7,87.5,62.3,100
