,Team,Season,Gm,PDO,GF,GA,G+/-,CF%,CP60,OFOn%,OSh%,OSv%,FO%,ZSO%,HSCF%,HSC+/-,HSCF,HSCA,HSCF60,HSCA60,HSCP60,SCF%,SC+/-,SCF,SCA,SCF60,SCA60,SCP60,CF%,C+/-,CF,CA,CF60,CA60,CP60,FF%,F+/-,FF60,FA60,FF,FA,FP60,MSF,MSA,BSF,BSA,SF%,S+/-,SF60,SA60,SF,SA,GF60,GA60,GF%,OSh%,OFenSh%,OSv%,OCOn%,OFOn%,FO%,FO_W,FO_L,ZSO,ZSN,ZSD,HIT,HIT-,PN,PN-,PenD,TOI,PPSuccess,PPSuccess,PKSuccess,PKSuccess,PPSuccess
1,T.B,20152016,10,101.2,27,25,2,50.3,105.4,66.1,10,91.2,51.2,51.8,53.4,14,111,97,11,9.6,20.5,47.7,-24,247,271,24.4,26.7,51.1,50.3,6,537,531,53,52.4,105.4,50.2,4,40.2,39.8,407,403,79.9,138,120,130,128,48.7,-14,26.5,27.9,269,283,2.7,2.5,51.9,10,6.6,91.2,50.1,66.1,51.2,300,286,198,204,184,176,257,33,31,-2,608.2,16.129032258064516,16.129032258064516,78.78787878787878,78.78787878787878,87.09677419354838
