,Team,Season,Gm,PDO,GF,GA,G+/-,CF%,CP60,OFOn%,OSh%,OSv%,FO%,ZSO%,HSCF%,HSC+/-,HSCF,HSCA,HSCF60,HSCA60,HSCP60,SCF%,SC+/-,SCF,SCA,SCF60,SCA60,SCP60,CF%,C+/-,CF,CA,CF60,CA60,CP60,FF%,F+/-,FF60,FA60,FF,FA,FP60,MSF,MSA,BSF,BSA,SF%,S+/-,SF60,SA60,SF,SA,GF60,GA60,GF%,OSh%,OFenSh%,OSv%,OCOn%,OFOn%,FO%,FO_W,FO_L,ZSO,ZSN,ZSD,HIT,HIT-,PN,PN-,PenD,TOI,PPSuccess,PPSuccess,PKSuccess,PKSuccess,PPSuccess
1,FLA,20152016,17,101.3,47,44,3,49.1,104.7,71,9.7,91.6,49.3,49.2,44.7,-41,172,213,10,12.3,22.3,48.7,-23,420,443,24.3,25.7,50,49.1,-33,887,920,51.4,53.3,104.7,49.2,-23,39.5,40.9,682,705,80.4,198,180,205,215,48,-41,28.1,30.4,484,525,2.7,2.6,51.6,9.7,6.9,91.6,54.6,71,49.3,529,544,357,348,368,505,475,71,73,2,1035.1,23.28767123287671,23.28767123287671,76.05633802816902,76.05633802816902,64.38356164383562
