"","Team","Season","Gm","PDO","GF","GA","G+/-","CF%","CP60","OFOn%","OSh%","OSv%","FO%","ZSO%"
"1","S.J","20152016",3,113,3,0,3,81,117.1,74.2,13,100,67.9,90.9
