,Team,Season,Gm,PDO,GF,GA,G+/-,CF%,CP60,OFOn%,OSh%,OSv%,FO%,ZSO%,HSCF%,HSC+/-,HSCF,HSCA,HSCF60,HSCA60,HSCP60,SCF%,SC+/-,SCF,SCA,SCF60,SCA60,SCP60,CF%,C+/-,CF,CA,CF60,CA60,CP60,FF%,F+/-,FF60,FA60,FF,FA,FP60,MSF,MSA,BSF,BSA,SF%,S+/-,SF60,SA60,SF,SA,GF60,GA60,GF%,OSh%,OFenSh%,OSv%,OCOn%,OFOn%,FO%,FO_W,FO_L,ZSO,ZSN,ZSD,HIT,HIT-,PN,PN-,PenD,TOI,PPSuccess,5v5G+/-,PKSuccess
1,MIN,20152016,75,100.5,199,187,12,48.8,108.2,72.6,9.1,91.4,52.2,51,51.1,36,855,819,11.3,10.8,22,49.7,-23,1962,1985,25.8,26.1,52,48.8,-191,4013,4204,52.8,55.3,108.2,49.3,-84,39.6,40.7,3006,3090,80.2,825,921,1007,1114,50.1,12,28.7,28.5,2181,2169,2.6,2.5,51.6,9.1,6.6,91.4,54.3,72.6,52.2,2378,2178,1581,1459,1516,1295,1525,227,286,59,4558.5,16.083916083916083,11,82.37885462555066
