0,1,0.788732394,0.125,0.264084507,0.530612245,0.588709677,0.941908714,0.980392157,0.857208238,0.384328358,0.685897436,0.133333333,0.753623188,0.835680751,0.125,0.1812,0.494897959,0.556451613,0.846473029,0.656862745,0.854806957,0.324626866,0.679487179,0
0,0.52173913,1,0,0.256097561,0.505102041,0.5,1,0.676470588,0.831038218,0.455223881,0.576923077,0.133333333,0.710144928,0.788732394,0,0.232394366,0.423469388,0.495967742,0.821576763,0.696078431,0.830963023,0.53358209,0.673076923,0
