,Team,Season,Gm,PDO,GF,GA,G+/-,CF%,CP60,OFOn%,OSh%,OSv%,FO%,ZSO%,HSCF%,HSC+/-,HSCF,HSCA,HSCF60,HSCA60,HSCP60,SCF%,SC+/-,SCF,SCA,SCF60,SCA60,SCP60,CF%,C+/-,CF,CA,CF60,CA60,CP60,FF%,F+/-,FF60,FA60,FF,FA,FP60,MSF,MSA,BSF,BSA,SF%,S+/-,SF60,SA60,SF,SA,GF60,GA60,GF%,OSh%,OFenSh%,OSv%,OCOn%,OFOn%,FO%,FO_W,FO_L,ZSO,ZSN,ZSD,HIT,HIT-,PN,PN-,PenD,TOI,PPSuccess,5v5G+/-,PKSuccess
1,WSH,20152016,72,102.3,227,169,58,49.9,112.2,71.7,10.4,91.9,49.8,50.3,50.9,28,802,774,11,10.6,21.6,50.8,66,2011,1945,27.6,26.7,54.3,49.9,-13,4080,4093,56,56.2,112.2,50.6,75,41.8,40.7,3042,2967,82.5,860,890,1038,1126,51.2,105,30,28.5,2182,2077,3.1,2.3,57.3,10.4,7.5,91.9,53.5,71.7,49.8,2110,2128,1433,1391,1414,1789,1646,285,284,-1,4369.2,17.6056338028169,37,87.36842105263158
