"","Team","Season","Gm","PDO","GF","GA","G+/-","CF%","CP60","OFOn%","OSh%","OSv%","FO%","ZSO%"
"1","PHI","20152016",63,102.8,38,4,34,89.9,124,73.2,11.1,91.7,56.7,95.8
