,Team,Season,Gm,PDO,GF,GA,G+/-,CF%,CP60,OFOn%,OSh%,OSv%,FO%,ZSO%,HSCF%,HSC+/-,HSCF,HSCA,HSCF60,HSCA60,HSCP60,SCF%,SC+/-,SCF,SCA,SCF60,SCA60,SCP60,CF%,C+/-,CF,CA,CF60,CA60,CP60,FF%,F+/-,FF60,FA60,FF,FA,FP60,MSF,MSA,BSF,BSA,SF%,S+/-,SF60,SA60,SF,SA,GF60,GA60,GF%,OSh%,OFenSh%,OSv%,OCOn%,OFOn%,FO%,FO_W,FO_L,ZSO,ZSN,ZSD,HIT,HIT-,PN,PN-,PenD,TOI,5v5G+/-,Standing,PKSuccess,PPSuccess
1,CBJ,20152016,28,98.4,66,80,-14,48.2,104.8,75.6,8.1,90.3,47.8,47.4,54.3,48,305,257,10.8,9.1,20,50.3,9,718,709,25.5,25.2,50.7,48.2,-109,1420,1529,50.5,54.4,104.8,48.3,-74,38.4,41,1080,1154,79.4,263,325,340,375,49.6,-12,29,29.5,817,829,2.3,2.8,45.2,8.1,6.1,90.3,57.5,75.6,47.8,819,896,553,549,613,740,582,143,136,-7,1687.7,-8,15,88.81118881118881,11.76470588235294
