"","Team","Season","Gm","PDO","GF","GA","G+/-","CF%","CP60","OFOn%","OSh%","OSv%","FO%","ZSO%"
"1","CHI","20152016",53,100.9,4,25,-21,11.1,120.8,77.8,11.4,89.5,36.6,3.2
