"","Team","Season","Gm","PDO","GF","GA","G+/-","CF%","CP60","OFOn%","OSh%","OSv%","FO%","ZSO%"
"1","ARI","20152016",4,95.7,0,1,-1,15.4,105.7,57.1,0,95.7,43.3,12
