,Team,Season,Gm,PDO,GF,GA,G+/-,CF%,CP60,OFOn%,OSh%,OSv%,FO%,ZSO%,HSCF%,HSC+/-,HSCF,HSCA,HSCF60,HSCA60,HSCP60,SCF%,SC+/-,SCF,SCA,SCF60,SCA60,SCP60,CF%,C+/-,CF,CA,CF60,CA60,CP60,FF%,F+/-,FF60,FA60,FF,FA,FP60,MSF,MSA,BSF,BSA,SF%,S+/-,SF60,SA60,SF,SA,GF60,GA60,GF%,OSh%,OFenSh%,OSv%,OCOn%,OFOn%,FO%,FO_W,FO_L,ZSO,ZSN,ZSD,HIT,HIT-,PN,PN-,PenD,TOI,PPSuccess,PPSuccess,PKSuccess,PPSuccess
1,WSH,20152016,56,103,184,127,57,49.9,112.8,71.6,10.8,92.2,49.8,49.9,50,1,610,609,10.8,10.8,21.5,50.7,43,1572,1529,27.8,27,54.8,49.9,-15,3186,3201,56.3,56.5,112.8,50.5,48,42.2,41.3,2388,2340,83.5,678,713,798,861,51.2,83,30.2,28.7,1710,1627,3.2,2.2,59.2,10.8,7.7,92.2,53.7,71.6,49.8,1650,1663,1114,1082,1117,1310,1236,215,220,5,3397.1,18.636363636363637,18.636363636363637,86.97674418604652,83.63636363636363
