,Team,Season,Gm,PDO,GF,GA,G+/-,CF%,CP60,OFOn%,OSh%,OSv%,FO%,ZSO%,HSCF%,HSC+/-,HSCF,HSCA,HSCF60,HSCA60,HSCP60,SCF%,SC+/-,SCF,SCA,SCF60,SCA60,SCP60,CF%,C+/-,CF,CA,CF60,CA60,CP60,FF%,F+/-,FF60,FA60,FF,FA,FP60,MSF,MSA,BSF,BSA,SF%,S+/-,SF60,SA60,SF,SA,GF60,GA60,GF%,OSh%,OFenSh%,OSv%,OCOn%,OFOn%,FO%,FO_W,FO_L,ZSO,ZSN,ZSD,HIT,HIT-,PN,PN-,PenD,TOI,PPSuccess,PPSuccess,PKSuccess,PPSuccess
1,T.B,20152016,57,100.4,152,141,11,51.6,106.5,69.8,9.1,91.3,49.9,52.7,51.7,45,668,623,11.6,10.8,22.4,52.6,160,1637,1477,28.4,25.6,54,51.6,192,3170,2978,54.9,51.6,106.5,51.2,108,41.3,39.5,2386,2278,80.8,720,662,784,700,50.8,50,28.9,28,1666,1616,2.6,2.4,51.9,9.1,6.4,91.3,52.6,69.8,49.9,1674,1684,1212,1057,1089,1144,1408,223,239,16,3462.3,14.225941422594143,14.225941422594143,86.54708520179372,63.59832635983263
